run,table,token_role,object_type,after_change_status,_rkl_bin,_nll_bin,_entropy_bin,_teacher_stance,_offline_risk_bin,count,share,object_token_count,hallucinated_object_token_rate,hallucination_rate,removed_rate,offline_risk_tail_rate,rkl_base_to_teacher,rkl_base_to_teacher_mean,base_nll,base_nll_mean,base_entropy,base_entropy_mean,teacher_minus_base_nll,teacher_minus_base_nll_mean,rkl_after_to_base,rkl_after_to_base_mean,jsd_after_base,jsd_after_base_mean,delta_logp_after_base,delta_logp_after_base_mean,delta_entropy_after_base,delta_entropy_after_base_mean,after_base_top1_match_rate,after_base_topk_jaccard,after_base_topk_jaccard_mean,stable_rate,sharpen_same_top1_rate,reshape_topk_rate,suppress_emitted_rate,boost_emitted_rate,after_base_topk_jaccard_p50,after_base_topk_jaccard_p75,after_base_topk_jaccard_p90,after_mass_on_base_topk,after_mass_on_base_topk_p50,after_mass_on_base_topk_p75,after_mass_on_base_topk_p90,after_selected_rank,after_selected_rank_p50,after_selected_rank_p75,after_selected_rank_p90,after_teacher_top1_match_rate,base_entropy_p50,base_entropy_p75,base_entropy_p90,base_nll_p50,base_nll_p75,base_nll_p90,base_selected_rank,base_selected_rank_p50,base_selected_rank_p75,base_selected_rank_p90,base_teacher_top1_match_rate,delta_after_base_mass_on_teacher_topk,delta_after_base_mass_on_teacher_topk_p50,delta_after_base_mass_on_teacher_topk_p75,delta_after_base_mass_on_teacher_topk_p90,delta_entropy_after_base_p50,delta_entropy_after_base_p75,delta_entropy_after_base_p90,delta_logp_after_base_p50,delta_logp_after_base_p75,delta_logp_after_base_p90,delta_top1_margin_after_base,delta_top1_margin_after_base_p50,delta_top1_margin_after_base_p75,delta_top1_margin_after_base_p90,delta_top1_prob_after_base,delta_top1_prob_after_base_p50,delta_top1_prob_after_base_p75,delta_top1_prob_after_base_p90,emit_in_after_topk_rate,emit_in_base_topk_rate,emit_in_teacher_topk_rate,jsd_after_base_p50,jsd_after_base_p75,jsd_after_base_p90,jsd_base_teacher,jsd_base_teacher_p50,jsd_base_teacher_p75,jsd_base_teacher_p90,mechanism_stable_rate,riskmask_entropy_selected_rate,riskmask_nll_selected_rate,rkl_after_to_base_p50,rkl_after_to_base_p75,rkl_after_to_base_p90,rkl_base_to_teacher_p50,rkl_base_to_teacher_p75,rkl_base_to_teacher_p90,teacher_entropy,teacher_entropy_p50,teacher_entropy_p75,teacher_entropy_p90,teacher_minus_base_nll_p50,teacher_minus_base_nll_p75,teacher_minus_base_nll_p90,teacher_nll,teacher_nll_p50,teacher_nll_p75,teacher_nll_p90,unique_images,after_base_topk_jaccard_mean_p50,after_base_topk_jaccard_mean_p75,after_base_topk_jaccard_mean_p90,base_entropy_mean_p50,base_entropy_mean_p75,base_entropy_mean_p90,base_nll_mean_p50,base_nll_mean_p75,base_nll_mean_p90,delta_entropy_after_base_mean_p50,delta_entropy_after_base_mean_p75,delta_entropy_after_base_mean_p90,delta_logp_after_base_mean_p50,delta_logp_after_base_mean_p75,delta_logp_after_base_mean_p90,jsd_after_base_mean_p50,jsd_after_base_mean_p75,jsd_after_base_mean_p90,mechanism_boost_emitted_frac,mechanism_boost_emitted_frac_p50,mechanism_boost_emitted_frac_p75,mechanism_boost_emitted_frac_p90,mechanism_reshape_topk_frac,mechanism_reshape_topk_frac_p50,mechanism_reshape_topk_frac_p75,mechanism_reshape_topk_frac_p90,mechanism_sharpen_same_top1_frac,mechanism_sharpen_same_top1_frac_p50,mechanism_sharpen_same_top1_frac_p75,mechanism_sharpen_same_top1_frac_p90,mechanism_stable_frac,mechanism_stable_frac_p50,mechanism_stable_frac_p75,mechanism_stable_frac_p90,mechanism_suppress_emitted_frac,mechanism_suppress_emitted_frac_p50,mechanism_suppress_emitted_frac_p75,mechanism_suppress_emitted_frac_p90,mechanism_unknown_rate,removed_correct_rate,removed_hallucination_rate,riskmask_nll_selected_token_frac,riskmask_nll_selected_token_frac_p50,riskmask_nll_selected_token_frac_p75,riskmask_nll_selected_token_frac_p90,rkl_after_to_base_mean_p50,rkl_after_to_base_mean_p75,rkl_after_to_base_mean_p90,rkl_base_to_teacher_mean_p50,rkl_base_to_teacher_mean_p75,rkl_base_to_teacher_mean_p90,teacher_entropy_mean,teacher_entropy_mean_p50,teacher_entropy_mean_p75,teacher_entropy_mean_p90,teacher_minus_base_nll_mean_p50,teacher_minus_base_nll_mean_p75,teacher_minus_base_nll_mean_p90,teacher_nll_mean,teacher_nll_mean_p50,teacher_nll_mean_p75,teacher_nll_mean_p90,mechanism_boost_emitted_rate,mechanism_reshape_topk_rate,mechanism_sharpen_same_top1_rate,mechanism_suppress_emitted_rate
base_self,token_role_x_rkl_nll,non_object_token,,,lowRKL,highNLL,,,,62029,0.10816339,0,,,,0.48891647,0.0072487361,,0.79761239,,1.1819434,,-0.0053270859,,0,,5.5015514e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99721521,0.9997834,0.99997783,0.99999774,1.23302,1,1,2,0.928211,1.1239552,1.4058838,1.7066971,0.68798357,0.92107129,1.230542,1.23302,1,1,2,0.928211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99988715,0.99988715,0.99991939,0,6.2677902e-10,1.6626838e-09,0.0017995322,0.0018529482,0.0025719376,0.0034096219,1,0.41150107,0.48891647,0,0,0,0.0074527822,0.010393957,0.013773051,1.178602,1.1210117,1.4028786,1.706992,-0.0016002357,0.052429348,0.1104265,0.7922853,0.68860972,0.91802728,1.2250066,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_nll,non_object_token,,,lowRKL,lowNLL,,,,322865,0.56299752,0,,,,0.0019079182,0.0024860472,,0.072669048,,0.23601626,,0.00094244856,,0,,5.4852787e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99975144,0.99999785,0.99999994,1,1,1,1,1,1,0.10050669,0.40690741,0.68387095,0.017403157,0.10592657,0.25208554,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.3624949e-11,8.2589429e-09,2.0250742e-08,0.00061358045,0.00013449453,0.0008890304,0.0020035505,1,0.01335233,0.0019079182,0,0,0,0.00054881483,0.0035873938,0.0081758916,0.23679149,0.1001029,0.40729445,0.68614771,0,0.0021218089,0.02219531,0.073611497,0.017420379,0.10605694,0.25221347,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_nll,unknown_object,,,highRKL,highNLL,,,,4,6.9750207e-06,0,,,,1,0.10585427,,0.84093198,,1.2877262,,-0.16985533,,0,,1.771443e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.9947639,0.99874836,0.99942167,0.99975461,1.5,1.5,2,2,0.5,1.2348532,1.3396707,1.5254186,0.74078962,0.95940895,1.1636586,1.5,1.5,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.8298959e-09,2.5956877e-09,2.9226301e-09,0.023445803,0.023505137,0.036852546,0.039878601,1,1,1,0,0,0,0.098431706,0.16409507,0.19030276,1.1273633,1.1318421,1.2813105,1.2948244,-0.18671721,0.0055314153,0.067826658,0.67107665,0.58779617,0.87643631,1.1130233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_nll,unknown_object,,,highRKL,lowNLL,,,,1,1.7437552e-06,0,,,,0,0.063054584,,0.034657173,,0.19966188,,0.10300229,,0,,7.3280644e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99999881,0.99999881,0.99999881,0.99999881,1,1,1,1,1,0.19966188,0.19966188,0.19966188,0.034657173,0.034657173,0.034657173,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7.3280644e-09,7.3280644e-09,7.3280644e-09,0.018986907,0.018986907,0.018986907,0.018986907,1,0,0,0,0,0,0.063054584,0.063054584,0.063054584,0.55379021,0.55379021,0.55379021,0.55379021,0.10300229,0.10300229,0.10300229,0.13765946,0.13765946,0.13765946,0.13765946,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_nll,unknown_object,,,lowRKL,lowNLL,,,,5,8.7187759e-06,0,,,,0,0.0017693365,,0.031383543,,0.13495491,,0.005358895,,0,,7.0278519e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99994967,0.9999994,0.99999976,0.99999976,1,1,1,1,1,0.047840934,0.10198709,0.34517681,0.0076597077,0.016851099,0.084813044,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.2323593e-09,2.5415945e-08,2.6650063e-08,0.00045663578,0.00033643446,0.00071565958,0.00098790666,1,0,0,0,0,0,0.0015459338,0.0027857705,0.0036662163,0.14783477,0.030537639,0.14284873,0.38825408,-2.9204384e-05,0.010895789,0.016251177,0.036742438,0.0043516704,0.027746888,0.10106422,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_nll,unknown_token,,,highRKL,highNLL,,,,834,0.0014542918,0,,,,1,0.16474554,,1.0487216,,1.476746,,-0.068781385,,0,,9.7423851e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.98940301,0.99855548,0.9998606,0.99998989,1.4328537,1,2,2,0.71582734,1.4002634,1.7714998,2.1902306,0.85140157,1.226124,1.7692317,1.4328537,1,2,2,0.71582734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.0459777e-09,3.4436859e-09,0.032534831,0.015315607,0.034181843,0.071938597,1,0.98681055,1,0,0,0,0.063550413,0.1439635,0.31783829,1.4314028,1.3666428,1.7477413,2.1921746,-0.075611189,0.18142591,0.38970625,0.97994017,0.8297163,1.182328,1.7804297,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_nll,unknown_token,,,highRKL,lowNLL,,,,520,0.00090675269,0,,,,0.50769231,0.082840957,,0.20967786,,0.65469869,,0.065197837,,0,,3.4199898e-11,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.9984502,0.99988374,0.99999037,0.99999899,1,1,1,1,0.97115385,0.65791333,0.86423984,1.0354928,0.20604476,0.3076207,0.37026433,1,1,1,1,0.97115385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6572512e-09,1.4031529e-08,0.019607075,0.01032743,0.01793701,0.038620543,1,0.54615385,0.50769231,0,0,0,0.043479325,0.074223472,0.16580048,0.6957112,0.67176804,0.9257586,1.1603127,0.043304279,0.12527767,0.26254233,0.2748757,0.20733765,0.35757621,0.55079325,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_nll,unknown_token,,,lowRKL,highNLL,,,,419,0.00073063342,0,,,,0.48687351,0.0071521372,,0.78503344,,1.1391952,,0.0066607119,,0,,5.9230776e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99756543,0.99985683,0.99998417,0.99999917,1.2052506,1,1,2,0.90930788,1.085423,1.3354362,1.6586133,0.68544865,0.85720021,1.1700042,1.2052506,1,1,2,0.90930788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.2594452e-10,1.7809468e-09,0.0017787645,0.0018825539,0.002468626,0.0032878934,1,0.37708831,0.48687351,0,0,0,0.007569788,0.0098447721,0.0131262,1.1390817,1.0857317,1.3518763,1.6483307,-0.00095772743,0.064075589,0.11721123,0.79169415,0.68404442,0.88883328,1.1444955,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_nll,unknown_token,,,lowRKL,lowNLL,,,,2568,0.0044779633,0,,,,0.0019470405,0.0022698418,,0.0564966,,0.18823655,,0.00085228387,,0,,4.2888236e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99975825,0.99999923,1,1,1,1,1,1,1,0.046101768,0.28915539,0.61812257,0.0068571365,0.070144061,0.20360851,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6.860575e-12,7.4245421e-09,1.9963366e-08,0.00055721245,7.0468705e-05,0.00075323408,0.0019612881,1,0.011682243,0.0019470405,0,0,0,0.00027727715,0.0030820398,0.007999105,0.18913938,0.045345873,0.29614514,0.62541764,0,0.0011270593,0.017560794,0.057348884,0.0066669756,0.0692895,0.19999127,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,correct_object,,,highRKL,,highEnt,,,2273,0.0039635555,2273,0,,,0.98328201,0.13968534,,0.92419109,,1.4486487,,-0.035693302,,0,,1.5608564e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.98804164,0.99813104,0.99964863,0.99995242,1.4153102,1,2,2,0.77386714,1.3089288,1.6703058,2.1567813,0.74387163,1.1237223,1.6955019,1.4153102,1,2,2,0.77386714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.5541598e-09,4.7340203e-09,0.029329427,0.014725475,0.031843774,0.06566924,1,1,0.98328201,0,0,0,0.062984221,0.1349259,0.2983314,1.3904909,1.2884536,1.654377,2.1396998,-0.061490834,0.16295904,0.39175651,0.88849779,0.71679062,1.1046042,1.6885467,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,correct_object,,,highRKL,,lowEnt,,,2025,0.0035311042,2025,0,,,0.48049383,0.10681442,,0.37346992,,0.54046485,,-0.0028957754,,0,,2.2657882e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99952494,0.99994111,0.99999529,0.99999946,1.1669136,1,1,1,0.9091358,0.58118832,0.72386128,0.81490866,0.18878376,0.34290963,0.74701209,1.1669136,1,1,1,0.9091358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99950617,0.99950617,1,0,4.9627173e-09,1.5269097e-08,0.02234735,0.0099144764,0.020618699,0.045427941,1,0.45135802,0.48049383,0,0,0,0.041386232,0.086595468,0.1890691,0.57089932,0.58166432,0.74501181,0.92000693,0.0035324246,0.12822202,0.28228052,0.37057415,0.202242,0.39039162,0.77542174,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,correct_object,,,lowRKL,,highEnt,,,783,0.0013653603,783,0,,,0.43933589,0.0083136268,,0.66838508,,1.2307705,,-0.0061353668,,0,,1.1829126e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.9945016,0.99908489,0.99983364,0.99996446,1.1404853,1,1,2,0.94508301,1.1318823,1.3626071,1.669259,0.60564196,0.8295804,1.0759086,1.1404853,1,1,2,0.94508301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.3581603e-09,3.517577e-09,0.0020549715,0.001964163,0.0029967937,0.0036512391,1,0.51851852,0.43933589,0,0,0,0.0079011535,0.012040408,0.014700522,1.2227329,1.1330271,1.3769287,1.6466992,-0.0065586567,0.041931182,0.08895185,0.66224971,0.60176408,0.82397577,1.0592669,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,correct_object,,,lowRKL,,lowEnt,,,10964,0.019118532,10964,0,,,0.011218533,0.0020911874,,0.066360942,,0.15831593,,6.6283522e-05,,0,,4.9967618e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99982653,0.99999857,0.99999994,1,1.0114009,1,1,1,0.9976286,0.031545864,0.23203122,0.5696753,0.0042581963,0.04976228,0.18521808,1.0114009,1,1,1,0.9976286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.99990879,1.8359383e-12,7.0911446e-09,1.9695946e-08,0.00051253849,5.3807216e-05,0.00061557605,0.0018292291,1,0.0011856987,0.011218533,0,0,0,0.00022456172,0.0025634504,0.0074937378,0.15864588,0.030053958,0.23353203,0.56615338,0,0.00059154234,0.01371744,0.066427226,0.0041534358,0.050479617,0.18675857,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,hallucinated_object,,,highRKL,,highEnt,,,737,0.0012851476,737,1,,,0.99185889,0.17589944,,1.1130811,,1.5508757,,-0.0090527585,,0,,1.6981316e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.98560353,0.99673128,0.99936497,0.99989821,1.7272727,1,2,3,0.75712347,1.4384065,1.8184417,2.2499668,0.85819614,1.3370367,2.0422381,1.7272727,1,2,3,0.75712347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99592944,0.99592944,0.99321574,0,2.0355524e-09,5.4487927e-09,0.036106991,0.016590392,0.037428383,0.077872336,1,1,0.99185889,0,0,0,0.071580276,0.16655518,0.34579834,1.499849,1.4006667,1.7981637,2.3213954,-0.062732607,0.20791805,0.5801296,1.1040284,0.84627634,1.3530192,2.1267108,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,hallucinated_object,,,highRKL,,lowEnt,,,414,0.00072191464,414,1,,,0.5,0.11016297,,0.47299035,,0.57327736,,0.032049372,,0,,5.580539e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99925882,0.99988937,0.99998595,0.9999977,1.2657005,1,1,2,0.91062802,0.61425659,0.74832664,0.83411889,0.20061669,0.38871153,1.0100711,1.2657005,1,1,2,0.91062802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99758454,0.99758454,0.99758454,0,6.8257484e-09,1.4824315e-08,0.026124574,0.010522351,0.023306581,0.054450569,1,0.5,0.5,0,0,0,0.042461352,0.10235059,0.227339,0.64965862,0.6466769,0.81831598,0.97179335,0.042086616,0.15191715,0.38012056,0.50503972,0.24557134,0.5258753,0.92438755,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,hallucinated_object,,,lowRKL,,highEnt,,,188,0.00032782597,188,1,,,0.50531915,0.0083230032,,0.78997685,,1.2989633,,-0.0019537303,,0,,1.0605394e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99315216,0.99845052,0.99966638,0.99994931,1.5638298,1,1,2,0.93085106,1.2130227,1.4510385,1.7023746,0.63913807,0.87360957,1.1792002,1.5638298,1,1,2,0.93085106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99468085,0.99468085,0.99468085,0,1.1885755e-09,3.480171e-09,0.0020609891,0.0020634041,0.0028176201,0.0035253163,1,0.57978723,0.50531915,0,0,0,0.0083141243,0.011372671,0.014449265,1.288373,1.1936578,1.4142411,1.720083,-0.0088553801,0.049471378,0.10663456,0.78802312,0.65275979,0.90089153,1.1669143,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,hallucinated_object,,,lowRKL,,lowEnt,,,1611,0.0028091896,1611,1,,,0.012414649,0.0025078162,,0.081071221,,0.19380193,,0.00030248841,,0,,7.1372344e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99979475,0.99999535,0.99999982,1,1.0111732,1,1,1,0.99689634,0.068426758,0.32420757,0.61837059,0.01095672,0.078890741,0.20972876,1.0111732,1,1,1,0.99689634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7.7306746e-12,1.020188e-08,2.1286636e-08,0.00061780884,0.00013413135,0.00087384743,0.0020218403,1,0.00062073246,0.012414649,0,0,0,0.00054552703,0.0035302418,0.0080480697,0.19488072,0.069313727,0.32587864,0.61793202,-1.1920906e-07,0.001713105,0.020920284,0.081373709,0.01097877,0.079110373,0.21539764,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,non_object_token,,,highRKL,,highEnt,,,108123,0.18854004,0,,,,0.98716277,0.1166107,,0.97000625,,1.4870539,,-0.024698552,,0,,1.1330237e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99048977,0.99810958,0.99969086,0.99995434,1.4844853,1,2,2,0.77306401,1.3855565,1.7409915,2.1249824,0.80179071,1.2098446,1.7258761,1.4844853,1,2,2,0.77306401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99920461,0.99920461,0.9988809,0,1.3377328e-09,3.2933949e-09,0.025255201,0.012865053,0.026545224,0.054501074,1,1,0.98716277,0,0,0,0.052943707,0.11108191,0.23768129,1.4512629,1.3721607,1.729573,2.1167227,-0.046862662,0.1656903,0.37167025,0.94530769,0.78311545,1.1909044,1.7112548,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,non_object_token,,,highRKL,,lowEnt,,,57112,0.099589346,0,,,,0.49597283,0.086717905,,0.36486845,,0.58628714,,0.0076533082,,0,,2.8748538e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99952722,0.99995488,0.99999535,0.99999964,1.1284319,1,1,1,0.91700518,0.62971666,0.75265911,0.83209156,0.20840733,0.35091531,0.70399393,1.1284319,1,1,1,0.91700518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996323,0.9996323,0.99964981,0,1.4976546e-09,1.3889071e-08,0.019570741,0.0085593187,0.016962109,0.036638387,1,0.49245342,0.49597283,0,0,0,0.035425236,0.069511088,0.15345829,0.62407063,0.63553491,0.79497559,0.95864152,0.0095285028,0.12907343,0.25821544,0.37252175,0.22946689,0.42064106,0.74386081,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,non_object_token,,,lowRKL,,highEnt,,,58701,0.10236017,0,,,,0.44247969,0.0078424304,,0.71174018,,1.2653889,,-0.0022884919,,0,,6.97619e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99645696,0.99937725,0.99989665,0.99998236,1.1670159,1,1,2,0.94713889,1.1738405,1.4276185,1.7251716,0.62756389,0.88338929,1.1775919,1.1670159,1,1,2,0.94713889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99998296,0.99998296,0.99998296,0,9.142137e-10,2.0899871e-09,0.0019451137,0.0018942521,0.002782939,0.0035050488,1,0.50074104,0.44247969,0,0,0,0.0076201968,0.011244366,0.014172343,1.2615551,1.1740627,1.4274211,1.7238078,-0.0028825402,0.047773123,0.097234547,0.70945169,0.62852168,0.88008898,1.177532,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,non_object_token,,,lowRKL,,lowEnt,,,326193,0.56880073,0,,,,0.015233313,0.0024277988,,0.095518697,,0.23065044,,0.00033166439,,0,,5.2200719e-10,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99986202,0.99999803,0.99999994,1,1.0142554,1,1,1,0.99586135,0.1046994,0.41955456,0.68550065,0.018201234,0.11127928,0.26868509,1.0142554,1,1,1,0.99586135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99998161,0.99998161,0.99998774,8.849619e-12,7.8882829e-09,2.0206259e-08,0.00059948164,0.00012927789,0.00086085673,0.0019475692,1,0.001355026,0.015233313,0,0,0,0.0005270422,0.0034936741,0.0079041637,0.2314723,0.10455097,0.41979465,0.68559382,0,0.001963531,0.022237423,0.095850362,0.018206971,0.11163481,0.27125822,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,unknown_object,,,highRKL,,highEnt,,,4,6.9750207e-06,0,,,,1,0.10585427,,0.84093198,,1.2877262,,-0.16985533,,0,,1.771443e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.9947639,0.99874836,0.99942167,0.99975461,1.5,1.5,2,2,0.5,1.2348532,1.3396707,1.5254186,0.74078962,0.95940895,1.1636586,1.5,1.5,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.8298959e-09,2.5956877e-09,2.9226301e-09,0.023445803,0.023505137,0.036852546,0.039878601,1,1,1,0,0,0,0.098431706,0.16409507,0.19030276,1.1273633,1.1318421,1.2813105,1.2948244,-0.18671721,0.0055314153,0.067826658,0.67107665,0.58779617,0.87643631,1.1130233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,unknown_object,,,highRKL,,lowEnt,,,1,1.7437552e-06,0,,,,0,0.063054584,,0.034657173,,0.19966188,,0.10300229,,0,,7.3280644e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99999881,0.99999881,0.99999881,0.99999881,1,1,1,1,1,0.19966188,0.19966188,0.19966188,0.034657173,0.034657173,0.034657173,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7.3280644e-09,7.3280644e-09,7.3280644e-09,0.018986907,0.018986907,0.018986907,0.018986907,1,0,0,0,0,0,0.063054584,0.063054584,0.063054584,0.55379021,0.55379021,0.55379021,0.55379021,0.10300229,0.10300229,0.10300229,0.13765946,0.13765946,0.13765946,0.13765946,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_self,token_role_x_rkl_entropy,unknown_object,,,lowRKL,,lowEnt,,,5,8.7187759e-06,0,,,,0,0.0017693365,,0.031383543,,0.13495491,,0.005358895,,0,,7.0278519e-09,,0,,0,,1,1,,1,0,0,0,0,1,1,1,0.99994967,0.9999994,0.99999976,0.99999976,1,1,1,1,1,0.047840934,0.10198709,0.34517681,0.0076597077,0.016851099,0.084813044,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.2323593e-09,2.5415945e-08,2.6650063e-08,0.00045663578,0.00033643446,0.00071565958,0.00098790666,1,0,0,0,0,0,0.0015459338,0.0027857705,0.0036662163,0.14783477,0.030537639,0.14284873,0.38825408,-2.9204384e-05,0.010895789,0.016251177,0.036742438,0.0043516704,0.027746888,0.10106422,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
